Fecha,Ubicacion,Local,Visitante,year,HomeGoals,AwayGoals
8 de marzo,Asunción,Libertad,Universidad San Martín,2011,5,1
15 de marzo,Callao,Universidad San Martín,Libertad,2011,0,1
15 de marzo,Manizales,Once Caldas,San Luis,2011,1,1
22 de marzo,Asunción,Libertad,Once Caldas,2011,2,2
22 de marzo,San Luis Potosí,San Luis,Universidad San Martín,2011,3,1
19 de abril,Asunción,Libertad,San Luis,2011,2,0
19 de abril,Callao,Universidad San Martín,Once Caldas,2011,0,2
17 de febrero,Huánuco,León de Huánuco,Junior,2011,1,2
17 de febrero,Porto Alegre,Gremio,Oriente Petrolero,2011,3,0
23 de febrero,Huánuco,León de Huánuco,Oriente Petrolero,2011,1,0
24 de febrero,Barranquilla,Junior,Gremio,2011,2,1
3 de marzo,Porto Alegre,Gremio,León de Huánuco,2011,2,0
9 de marzo,Santa Cruz,Oriente Petrolero,Junior,2011,1,2
17 de marzo,Huánuco,León de Huánuco,Gremio,2011,1,1
17 de marzo,Barranquilla,Junior,Oriente Petrolero,2011,2,1
24 de marzo,Santa Cruz,Oriente Petrolero,León de Huánuco,2011,2,0
7 de abril,Porto Alegre,Gremio,Junior,2011,2,0
14 de abril,Santa Cruz,Oriente Petrolero,Gremio,2011,3,0
14 de abril,Barranquilla,Junior,León de Huánuco,2011,1,1
9 de febrero,Río de Janeiro,Fluminense,Argentinos Juniors,2011,2,2
15 de febrero,Ciudad de México,América,Nacional,2011,2,0
23 de febrero,Río de Janeiro,Fluminense,Nacional,2011,0,0
24 de febrero,Buenos Aires,Argentinos Juniors,América,2011,3,1
2 de marzo,Montevideo,Nacional,Argentinos Juniors,2011,0,1
2 de marzo,Ciudad de México,América,Fluminense,2011,1,0
15 de marzo,Buenos Aires,Argentinos Juniors,Nacional,2011,0,1
23 de marzo,Río de Janeiro,Fluminense,América,2011,3,2
6 de abril,Montevideo,Nacional,Fluminense,2011,2,0
6 de abril,Ciudad de México,América,Argentinos Juniors,2011,2,1
20 de abril,Montevideo,Nacional,América,2011,0,0
20 de abril,Buenos Aires,Argentinos Juniors,Fluminense,2011,2,4
15 de febrero,Buenos Aires,Vélez Sarsfield,Caracas,2011,3,0
16 de febrero,Santiago,Unión Española,Universidad Católica,2011,2,2
3 de marzo,Caracas,Caracas,Unión Española,2011,2,0
3 de marzo,Buenos Aires,Vélez Sarsfield,Universidad Católica,2011,3,4
9 de marzo,Santiago,Universidad Católica,Caracas,2011,1,3
10 de marzo,Santiago,Unión Española,Vélez Sarsfield,2011,2,1
22 de marzo,Caracas,Caracas,Universidad Católica,2011,0,2
24 de marzo,Buenos Aires,Vélez Sarsfield,Unión Española,2011,2,1
6 de abril,Santiago,Unión Española,Caracas,2011,1,2
7 de abril,Santiago,Universidad Católica,Vélez Sarsfield,2011,0,0
14 de abril,Santiago,Universidad Católica,Unión Española,2011,2,1
14 de abril,Caracas,Caracas,Vélez Sarsfield,2011,0,3
15 de febrero,San Cristóbal,Deportivo Táchira,Santos,2011,0,0
17 de febrero,Asunción,Cerro Porteño,Colo-Colo,2011,5,2
1 de marzo,San Cristóbal,Deportivo Táchira,Colo-Colo,2011,2,4
2 de marzo,Santos,Santos,Cerro Porteño,2011,1,1
10 de marzo,Asunción,Cerro Porteño,Deportivo Táchira,2011,1,1
16 de marzo,Santiago,Colo-Colo,Santos,2011,3,2
6 de abril,San Cristóbal,Deportivo Táchira,Cerro Porteño,2011,0,2
6 de abril,Santos,Santos,Colo-Colo,2011,3,2
12 de abril,Santiago,Colo-Colo,Deportivo Táchira,2011,2,1
14 de abril,Asunción,Cerro Porteño,Santos,2011,1,2
20 de abril,Santiago,Colo-Colo,Cerro Porteño,2011,2,3
20 de abril,Santos,Santos,Deportivo Táchira,2011,3,1
16 de febrero,Guayaquil,Emelec,Internacional,2011,1,1
16 de febrero,Tuxtla Gutiérrez,Chiapas,Jorge Wilstermann,2011,2,0
22 de febrero,Guayaquil,Emelec,Jorge Wilstermann,2011,1,0
23 de febrero,Porto Alegre,Internacional,Chiapas,2011,4,0
8 de marzo,Tuxtla Gutiérrez,Chiapas,Emelec,2011,2,1
16 de marzo,Cochabamba,Jorge Wilstermann,Internacional,2011,1,4
16 de marzo,Guayaquil,Emelec,Chiapas,2011,1,0
30 de marzo,Porto Alegre,Internacional,Jorge Wilstermann,2011,3,0
6 de abril,Tuxtla Gutiérrez,Chiapas,Internacional,2011,1,0
7 de abril,Cochabamba,Jorge Wilstermann,Emelec,2011,0,0
19 de abril,Cochabamba,Jorge Wilstermann,Chiapas,2011,2,1
19 de abril,Porto Alegre,Internacional,Emelec,2011,2,0
15 de febrero,Ibagué,Deportes Tolima,Guarani,2011,1,0
16 de febrero,Sete Lagoas,Cruzeiro,Estudiantes (LP),2011,5,0
22 de febrero,Sete Lagoas,Cruzeiro,Guarani,2011,4,0
23 de febrero,La Plata,Estudiantes (LP),Deportes Tolima,2011,1,0
2 de marzo,Ibagué,Deportes Tolima,Cruzeiro,2011,0,0
9 de marzo,Asunción,Guarani,Estudiantes (LP),2011,1,2
16 de marzo,Sete Lagoas,Cruzeiro,Deportes Tolima,2011,6,1
17 de marzo,La Plata,Estudiantes (LP),Guarani,2011,5,1
30 de marzo,Ibagué,Deportes Tolima,Estudiantes (LP),2011,1,1
30 de marzo,Asunción,Guarani,Cruzeiro,2011,0,2
13 de abril,Asunción,Guarani,Deportes Tolima,2011,0,2
13 de abril,La Plata,Estudiantes (LP),Cruzeiro,2011,0,3
17 de febrero,Mendoza,Godoy Cruz,Liga de Quito,2011,2,1
24 de febrero,Avellaneda,Independiente,Peñarol,2011,3,0
1 de marzo,Mendoza,Godoy Cruz,Peñarol,2011,1,3
3 de marzo,Quito,Liga de Quito,Independiente,2011,3,0
9 de marzo,Montevideo,Peñarol,Liga de Quito,2011,1,0
10 de marzo,Avellaneda,Independiente,Godoy Cruz,2011,1,3
17 de marzo,Quito,Liga de Quito,Peñarol,2011,5,0
23 de marzo,Mendoza,Godoy Cruz,Independiente,2011,1,1
31 de marzo,Montevideo,Peñarol,Godoy Cruz,2011,2,1
5 de abril,Avellaneda,Independiente,Liga de Quito,2011,1,1
12 de abril,Montevideo,Peñarol,Independiente,2011,0,1
12 de abril,Quito,Liga de Quito,Godoy Cruz,2011,2,0
27 de abril,Manizales,Once Caldas,Cruzeiro,2011,1,2
4 de mayo,Sete Lagoas,Cruzeiro,Once Caldas,2011,0,2
27 de abril,Santos,Santos,América,2011,1,0
3 de mayo,Querétaro,América,Santos,2011,0,0
27 de abril,Tuxtla Gutiérrez,Chiapas,Junior,2011,1,1
5 de mayo,Barranquilla,Junior,Chiapas,2011,3,3
27 de abril,La Plata,Estudiantes (LP),Cerro Porteño,2011,0,0
5 de mayo,Asunción,Cerro Porteño,Estudiantes (LP),2011,0,0
28 de abril,Río de Janeiro,Fluminense,Libertad,2011,3,1
4 de mayo,Asunción,Libertad,Fluminense,2011,3,0
26 de abril,Buenos Aires,Vélez Sarsfield,Liga de Quito,2011,3,0
5 de mayo,Quito,Liga de Quito,Vélez Sarsfield,2011,0,2
28 de abril,Montevideo,Peñarol,Internacional,2011,1,1
4 de mayo,Porto Alegre,Internacional,Peñarol,2011,1,2
26 de abril,Porto Alegre,Gremio,Universidad Católica,2011,1,2
4 de mayo,Santiago,Universidad Católica,Gremio,2011,1,0
11 de mayo,Manizales,Once Caldas,Santos,2011,0,1
18 de mayo,São Paulo,Santos,Once Caldas,2011,1,1
12 de mayo,Tuxtla Gutiérrez,Chiapas,Cerro Porteño,2011,1,1
19 de mayo,Asunción,Cerro Porteño,Chiapas,2011,1,0
12 de mayo,Buenos Aires,Vélez Sarsfield,Libertad,2011,3,0
18 de mayo,Asunción,Libertad,Vélez Sarsfield,2011,2,4
11 de mayo,Montevideo,Peñarol,Universidad Católica,2011,2,0
19 de mayo,Santiago,Universidad Católica,Peñarol,2011,2,1
25 de mayo,São Paulo,Santos,Cerro Porteño,2011,1,0
1 de junio,Asunción,Cerro Porteño,Santos,2011,3,3
26 de mayo,Montevideo,Peñarol,Vélez Sarsfield,2011,1,0
2 de junio,Buenos Aires,Vélez Sarsfield,Peñarol,2011,2,1
15 de junio,Montevideo,Peñarol,Santos,2011,0,0
22 de junio,São Paulo,Santos,Peñarol,2011,2,1
9 de febrero,Porto Alegre,Internacional,Juan Aurich,2012,2,0
15 de febrero,La Paz,The Strongest,Santos,2012,2,1
23 de febrero,La Paz,The Strongest,Juan Aurich,2012,2,1
7 de marzo,Santos,Santos,Internacional,2012,3,1
13 de marzo,Porto Alegre,Internacional,The Strongest,2012,5,0
15 de marzo,Chiclayo,Juan Aurich,Santos,2012,1,3
21 de marzo,La Paz,The Strongest,Internacional,2012,1,1
22 de marzo,Santos,Santos,Juan Aurich,2012,2,0
4 de abril,Porto Alegre,Internacional,Santos,2012,1,1
5 de abril,Chiclayo,Juan Aurich,The Strongest,2012,1,0
19 de abril,Chiclayo,Juan Aurich,Internacional,2012,1,0
19 de abril,Santos,Santos,The Strongest,2012,2,0
9 de febrero,Guayaquil,Emelec,Olimpia,2012,1,0
15 de febrero,Lanús,Lanús,Flamengo,2012,1,1
23 de febrero,Asunción,Olimpia,Lanús,2012,2,1
8 de marzo,Río de Janeiro,Flamengo,Emelec,2012,1,0
13 de marzo,Lanús,Lanús,Emelec,2012,1,0
15 de marzo,Río de Janeiro,Flamengo,Olimpia,2012,3,3
20 de marzo,Guayaquil,Emelec,Lanús,2012,0,2
28 de marzo,Asunción,Olimpia,Flamengo,2012,3,2
3 de abril,Lanús,Lanús,Olimpia,2012,6,0
4 de abril,Guayaquil,Emelec,Flamengo,2012,3,2
12 de abril,Río de Janeiro,Flamengo,Lanús,2012,3,0
12 de abril,Asunción,Olimpia,Emelec,2012,2,3
8 de febrero,Santiago,Unión Española,Junior,2012,2,0
9 de febrero,Santiago,Universidad Católica,Bolívar,2012,1,1
21 de febrero,La Paz,Bolívar,Unión Española,2012,1,3
23 de febrero,Santiago,Universidad Católica,Junior,2012,2,2
6 de marzo,Santiago,Unión Española,Universidad Católica,2012,1,1
8 de marzo,Barranquilla,Junior,Bolívar,2012,0,1
20 de marzo,La Paz,Bolívar,Junior,2012,2,1
28 de marzo,Santiago,Universidad Católica,Unión Española,2012,2,1
4 de abril,Barranquilla,Junior,Universidad Católica,2012,3,0
10 de abril,Santiago,Unión Española,Bolívar,2012,2,1
17 de abril,Barranquilla,Junior,Unión Española,2012,2,1
17 de abril,La Paz,Bolívar,Universidad Católica,2012,3,0
7 de febrero,Río de Janeiro,Fluminense,Arsenal,2012,1,0
14 de febrero,Barinas,Zamora,Boca Juniors,2012,0,0
21 de febrero,Sarandí,Arsenal,Zamora,2012,3,0
7 de marzo,Buenos Aires,Boca Juniors,Fluminense,2012,1,2
14 de marzo,Sarandí,Arsenal,Boca Juniors,2012,1,2
14 de marzo,Río de Janeiro,Fluminense,Zamora,2012,1,0
29 de marzo,Buenos Aires,Boca Juniors,Arsenal,2012,2,0
29 de marzo,Barinas,Zamora,Fluminense,2012,0,1
10 de abril,Barinas,Zamora,Arsenal,2012,0,1
11 de abril,Río de Janeiro,Fluminense,Boca Juniors,2012,0,2
18 de abril,Buenos Aires,Boca Juniors,Zamora,2012,2,0
18 de abril,Sarandí,Arsenal,Fluminense,2012,1,2
8 de febrero,Río de Janeiro,Vasco da Gama,Nacional,2012,1,2
9 de febrero,Asunción,Libertad,Alianza Lima,2012,4,1
16 de febrero,Montevideo,Nacional,Libertad,2012,1,2
6 de marzo,Río de Janeiro,Vasco da Gama,Alianza Lima,2012,3,2
13 de marzo,Lima,Alianza Lima,Nacional,2012,1,0
14 de marzo,Asunción,Libertad,Vasco da Gama,2012,1,1
21 de marzo,Río de Janeiro,Vasco da Gama,Libertad,2012,2,0
27 de marzo,Montevideo,Nacional,Alianza Lima,2012,1,0
3 de abril,Lima,Alianza Lima,Vasco da Gama,2012,1,2
5 de abril,Asunción,Libertad,Nacional,2012,2,1
12 de abril,Lima,Alianza Lima,Libertad,2012,1,2
12 de abril,Montevideo,Nacional,Vasco da Gama,2012,0,1
8 de febrero,Asunción,Nacional,Cruz Azul,2012,1,2
15 de febrero,San Cristóbal,Deportivo Táchira,Corinthians,2012,1,1
21 de febrero,Ciudad de México,Cruz Azul,Deportivo Táchira,2012,4,0
7 de marzo,São Paulo,Corinthians,Nacional,2012,2,0
13 de marzo,Asunción,Nacional,Deportivo Táchira,2012,3,2
14 de marzo,Ciudad de México,Cruz Azul,Corinthians,2012,0,0
21 de marzo,São Paulo,Corinthians,Cruz Azul,2012,1,0
27 de marzo,San Cristóbal,Deportivo Táchira,Nacional,2012,0,0
3 de abril,San Cristóbal,Deportivo Táchira,Cruz Azul,2012,1,1
11 de abril,Ciudad del Este,Nacional,Corinthians,2012,1,3
18 de abril,Ciudad de México,Cruz Azul,Nacional,2012,4,1
18 de abril,São Paulo,Corinthians,Deportivo Táchira,2012,6,0
7 de febrero,Montevideo,Defensor Sporting,Vélez Sarsfield,2012,0,3
7 de febrero,Guadalajara,Guadalajara,Deportivo Quito,2012,1,1
14 de febrero,Montevideo,Defensor Sporting,Deportivo Quito,2012,2,0
22 de febrero,Buenos Aires,Vélez Sarsfield,Guadalajara,2012,3,0
7 de marzo,Quito,Deportivo Quito,Vélez Sarsfield,2012,3,0
13 de marzo,Guadalajara,Guadalajara,Defensor Sporting,2012,1,0
22 de marzo,Buenos Aires,Vélez Sarsfield,Deportivo Quito,2012,1,0
28 de marzo,Montevideo,Defensor Sporting,Guadalajara,2012,1,0
10 de abril,Quito,Deportivo Quito,Defensor Sporting,2012,2,0
11 de abril,Guadalajara,Guadalajara,Vélez Sarsfield,2012,0,2
17 de abril,Quito,Deportivo Quito,Guadalajara,2012,5,0
17 de abril,Buenos Aires,Vélez Sarsfield,Defensor Sporting,2012,1,3
14 de febrero,Medellín,Atlético Nacional,Universidad de Chile,2012,2,0
16 de febrero,Mendoza,Godoy Cruz,Peñarol,2012,1,0
21 de febrero,Montevideo,Peñarol,Atlético Nacional,2012,0,4
22 de febrero,Santiago,Universidad de Chile,Godoy Cruz,2012,5,1
6 de marzo,Montevideo,Peñarol,Universidad de Chile,2012,1,1
8 de marzo,Mendoza,Godoy Cruz,Atlético Nacional,2012,4,4
22 de marzo,Medellín,Atlético Nacional,Godoy Cruz,2012,2,2
27 de marzo,Santiago,Universidad de Chile,Peñarol,2012,2,1
4 de abril,Mendoza,Godoy Cruz,Universidad de Chile,2012,0,1
10 de abril,Medellín,Atlético Nacional,Peñarol,2012,3,0
19 de abril,Montevideo,Peñarol,Godoy Cruz,2012,4,2
19 de abril,Santiago,Universidad de Chile,Atlético Nacional,2012,2,1
25 de abril,Porto Alegre,Internacional,Fluminense,2012,0,0
10 de mayo,Río de Janeiro,Fluminense,Internacional,2012,2,1
2 de mayo,Buenos Aires,Boca Juniors,Unión Española,2012,2,1
9 de mayo,Santiago,Unión Española,Boca Juniors,2012,2,3
3 de mayo,Quito,Deportivo Quito,Universidad de Chile,2012,4,1
10 de mayo,Santiago,Universidad de Chile,Deportivo Quito,2012,6,0
1 de mayo,Ciudad de México,Cruz Azul,Libertad,2012,1,1
8 de mayo,Asunción,Libertad,Cruz Azul,2012,2,0
2 de mayo,Guayaquil,Emelec,Corinthians,2012,0,0
9 de mayo,São Paulo,Corinthians,Emelec,2012,3,0
2 de mayo,Río de Janeiro,Vasco da Gama,Lanús,2012,2,1
9 de mayo,Lanús,Lanús,Vasco da Gama,2012,2,1
25 de abril,La Paz,Bolívar,Santos,2012,2,1
10 de mayo,Santos,Santos,Bolívar,2012,8,0
1 de mayo,Medellín,Atlético Nacional,Vélez Sarsfield,2012,0,1
8 de mayo,Buenos Aires,Vélez Sarsfield,Atlético Nacional,2012,1,1
17 de mayo,Buenos Aires,Boca Juniors,Fluminense,2012,1,0
23 de mayo,Río de Janeiro,Fluminense,Boca Juniors,2012,1,1
16 de mayo,Asunción,Libertad,Universidad de Chile,2012,1,1
24 de mayo,Santiago,Universidad de Chile,Libertad,2012,1,1
16 de mayo,Río de Janeiro,Vasco da Gama,Corinthians,2012,0,0
23 de mayo,São Paulo,Corinthians,Vasco da Gama,2012,1,0
17 de mayo,Buenos Aires,Vélez Sarsfield,Santos,2012,1,0
24 de mayo,Santos,Santos,Vélez Sarsfield,2012,1,0
14 de junio,Buenos Aires,Boca Juniors,Universidad de Chile,2012,2,0
21 de junio,Santiago,Universidad de Chile,Boca Juniors,2012,0,0
13 de junio,Santos,Santos,Corinthians,2012,0,1
20 de junio,São Paulo,Corinthians,Santos,2012,1,1
27 de junio,Buenos Aires,Boca Juniors,Corinthians,2012,1,1
4 de julio,São Paulo,Corinthians,Boca Juniors,2012,2,0
12 de febrero,Montevideo,Nacional,Barcelona,2013,2,2
13 de febrero,Buenos Aires,Boca Juniors,Toluca,2013,1,2
19 de febrero,Toluca de Lerdo,Toluca,Nacional,2013,2,3
27 de febrero,Guayaquil,Barcelona,Boca Juniors,2013,1,2
6 de marzo,Toluca de Lerdo,Toluca,Barcelona,2013,1,1
7 de marzo,Buenos Aires,Boca Juniors,Nacional,2013,0,1
13 de marzo,Guayaquil,Barcelona,Toluca,2013,0,0
14 de marzo,Montevideo,Nacional,Boca Juniors,2013,0,1
3 de abril,Buenos Aires,Boca Juniors,Barcelona,2013,1,0
4 de abril,Montevideo,Nacional,Toluca,2013,4,0
17 de abril,Guayaquil,Barcelona,Nacional,2013,1,0
17 de abril,Toluca de Lerdo,Toluca,Boca Juniors,2013,3,2
14 de febrero,São Paulo,Palmeiras,Sporting Cristal,2013,2,1
21 de febrero,Victoria,Tigre,Libertad,2013,0,2
28 de febrero,Lima,Sporting Cristal,Tigre,2013,2,0
28 de febrero,Asunción,Libertad,Palmeiras,2013,2,0
6 de marzo,Asunción,Libertad,Sporting Cristal,2013,2,2
6 de marzo,Victoria,Tigre,Palmeiras,2013,1,0
12 de marzo,Lima,Sporting Cristal,Libertad,2013,1,1
2 de abril,São Paulo,Palmeiras,Tigre,2013,2,0
9 de abril,Victoria,Tigre,Sporting Cristal,2013,3,1
11 de abril,São Paulo,Palmeiras,Libertad,2013,1,0
18 de abril,Callao,Sporting Cristal,Palmeiras,2013,1,0
18 de abril,Asunción,Libertad,Tigre,2013,3,5
13 de febrero,Belo Horizonte,Atlético Mineiro,São Paulo,2013,2,1
14 de febrero,La Paz,The Strongest,Arsenal,2013,2,1
26 de febrero,Sarandí,Arsenal,Atlético Mineiro,2013,2,5
28 de febrero,São Paulo,São Paulo,The Strongest,2013,2,1
7 de marzo,São Paulo,São Paulo,Arsenal,2013,1,1
7 de marzo,Belo Horizonte,Atlético Mineiro,The Strongest,2013,2,1
13 de marzo,La Paz,The Strongest,Atlético Mineiro,2013,1,2
14 de marzo,Sarandí,Arsenal,São Paulo,2013,2,1
3 de abril,Belo Horizonte,Atlético Mineiro,Arsenal,2013,5,2
4 de abril,La Paz,The Strongest,São Paulo,2013,2,1
17 de abril,Sarandí,Arsenal,The Strongest,2013,2,1
17 de abril,São Paulo,São Paulo,Atlético Mineiro,2013,2,0
12 de febrero,Guayaquil,Emelec,Vélez Sarsfield,2013,1,0
13 de febrero,Iquique,Deportes Iquique,Peñarol,2013,1,2
19 de febrero,Montevideo,Peñarol,Emelec,2013,1,0
20 de febrero,Buenos Aires,Vélez Sarsfield,Deportes Iquique,2013,3,0
26 de febrero,Montevideo,Peñarol,Vélez Sarsfield,2013,0,1
27 de febrero,Iquique,Deportes Iquique,Emelec,2013,2,0
5 de marzo,Guayaquil,Emelec,Deportes Iquique,2013,2,1
12 de marzo,Buenos Aires,Vélez Sarsfield,Peñarol,2013,3,1
2 de abril,Iquique,Deportes Iquique,Vélez Sarsfield,2013,1,3
2 de abril,Guayaquil,Emelec,Peñarol,2013,2,0
9 de abril,Buenos Aires,Vélez Sarsfield,Emelec,2013,0,0
9 de abril,Montevideo,Peñarol,Deportes Iquique,2013,3,0
19 de febrero,Bogotá,Millonarios,Tijuana,2013,0,1
20 de febrero,Oruro,San José,Corinthians,2013,1,1
26 de febrero,Tijuana,Tijuana,San José,2013,4,0
27 de febrero,São Paulo,Corinthians,Millonarios,2013,2,0
5 de marzo,Bogotá,Millonarios,San José,2013,2,1
6 de marzo,Tijuana,Tijuana,Corinthians,2013,1,0
13 de marzo,São Paulo,Corinthians,Tijuana,2013,3,0
14 de marzo,Oruro,San José,Millonarios,2013,2,0
3 de abril,Bogotá,Millonarios,Corinthians,2013,0,1
3 de abril,Oruro,San José,Tijuana,2013,1,1
10 de abril,São Paulo,Corinthians,San José,2013,3,0
10 de abril,Tijuana,Tijuana,Millonarios,2013,1,0
13 de febrero,Cuzco,Real Garcilaso,Santa Fe,2013,1,1
14 de febrero,Ibagué,Deportes Tolima,Cerro Porteño,2013,2,1
21 de febrero,Asunción,Cerro Porteño,Real Garcilaso,2013,0,1
21 de febrero,Bogotá,Santa Fe,Deportes Tolima,2013,1,1
26 de febrero,Ibagué,Deportes Tolima,Real Garcilaso,2013,0,1
7 de marzo,Asunción,Cerro Porteño,Santa Fe,2013,1,2
2 de abril,Cuzco,Real Garcilaso,Deportes Tolima,2013,0,3
2 de abril,Bogotá,Santa Fe,Cerro Porteño,2013,1,0
9 de abril,Ibagué,Deportes Tolima,Santa Fe,2013,1,2
10 de abril,Cuzco,Real Garcilaso,Cerro Porteño,2013,5,1
16 de abril,Bogotá,Santa Fe,Real Garcilaso,2013,2,0
16 de abril,Asunción,Cerro Porteño,Deportes Tolima,2013,0,0
12 de febrero,Santiago,Universidad de Chile,Deportivo Lara,2013,2,0
14 de febrero,Rosario,Newell's Old Boys,Olimpia,2013,3,1
19 de febrero,Asunción,Olimpia,Universidad de Chile,2013,3,0
21 de febrero,Cabudare,Deportivo Lara,Newell's Old Boys,2013,2,1
5 de marzo,Asunción,Olimpia,Deportivo Lara,2013,2,2
5 de marzo,Rosario,Newell's Old Boys,Universidad de Chile,2013,1,2
12 de marzo,Santiago,Universidad de Chile,Newell's Old Boys,2013,0,2
13 de marzo,Cabudare,Deportivo Lara,Olimpia,2013,1,5
4 de abril,Rosario,Newell's Old Boys,Deportivo Lara,2013,3,1
4 de abril,Santiago,Universidad de Chile,Olimpia,2013,0,1
11 de abril,Cabudare,Deportivo Lara,Universidad de Chile,2013,2,3
11 de abril,Asunción,Olimpia,Newell's Old Boys,2013,4,1
13 de febrero,Caracas,Caracas,Fluminense,2013,0,1
14 de febrero,Porto Alegre,Gremio,Huachipato,2013,1,2
20 de febrero,Río de Janeiro,Fluminense,Gremio,2013,0,3
20 de febrero,Talcahuano,Huachipato,Caracas,2013,1,3
27 de febrero,Talcahuano,Huachipato,Fluminense,2013,1,2
5 de marzo,Porto Alegre,Gremio,Caracas,2013,4,1
6 de marzo,Río de Janeiro,Fluminense,Huachipato,2013,1,1
12 de marzo,Caracas,Caracas,Gremio,2013,2,1
3 de abril,Caracas,Caracas,Huachipato,2013,0,4
10 de abril,Porto Alegre,Gremio,Fluminense,2013,0,0
18 de abril,Río de Janeiro,Fluminense,Caracas,2013,1,0
18 de abril,Talcahuano,Huachipato,Gremio,2013,1,1
2 de mayo,São Paulo,São Paulo,Atlético Mineiro,2013,1,2
8 de mayo,Belo Horizonte,Atlético Mineiro,São Paulo,2013,4,1
30 de abril,Tijuana,Tijuana,Palmeiras,2013,0,0
14 de mayo,São Paulo,Palmeiras,Tijuana,2013,1,2
1 de mayo,Buenos Aires,Boca Juniors,Corinthians,2013,1,0
15 de mayo,São Paulo,Corinthians,Boca Juniors,2013,1,1
24 de abril,Rosario,Newell's Old Boys,Vélez Sarsfield,2013,0,1
15 de mayo,Buenos Aires,Vélez Sarsfield,Newell's Old Boys,2013,1,2
1 de mayo,Porto Alegre,Gremio,Santa Fe,2013,2,1
16 de mayo,Bogotá,Santa Fe,Gremio,2013,1,0
25 de abril,Cuzco,Real Garcilaso,Nacional,2013,1,0
9 de mayo,Montevideo,Nacional,Real Garcilaso,2013,1,0
30 de abril,Victoria,Tigre,Olimpia,2013,2,1
16 de mayo,Asunción,Olimpia,Tigre,2013,2,0
2 de mayo,Guayaquil,Emelec,Fluminense,2013,2,1
8 de mayo,Río de Janeiro,Fluminense,Emelec,2013,2,0
23 de mayo,Tijuana,Tijuana,Atlético Mineiro,2013,2,2
30 de mayo,Belo Horizonte,Atlético Mineiro,Tijuana,2013,1,1
23 de mayo,Buenos Aires,Boca Juniors,Newell's Old Boys,2013,0,0
29 de mayo,Rosario,Newell's Old Boys,Boca Juniors,2013,0,0
22 de mayo,Cuzco,Real Garcilaso,Santa Fe,2013,1,3
28 de mayo,Bogotá,Santa Fe,Real Garcilaso,2013,2,0
22 de mayo,Río de Janeiro,Fluminense,Olimpia,2013,0,0
29 de mayo,Asunción,Olimpia,Fluminense,2013,2,1
3 de julio,Rosario,Newell's Old Boys,Atlético Mineiro,2013,2,0
10 de julio,Belo Horizonte,Atlético Mineiro,Newell's Old Boys,2013,2,0
2 de julio,Asunción,Olimpia,Santa Fe,2013,2,0
9 de julio,Bogotá,Santa Fe,Olimpia,2013,1,0
17 de julio,Asunción,Olimpia,Atlético Mineiro,2013,2,0
24 de julio,Belo Horizonte,Atlético Mineiro,Olimpia,2013,2,0
11 de febrero,Lima,Universitario,Vélez Sarsfield,2014,0,1
13 de febrero,Curitiba,Atlético Paranaense,The Strongest,2014,1,0
